# name	AO_430_Lwide	AO_Lwide_Swide	CHIME-GB140Lband	CHIME-GBTL	CHIME-GBTUWBR	GB140_400-800	GB140_400-800_GBTLband	GB140_400-800_GBTUWBR	GB140_LBand	GBT_Rcvr_1_2_VLAS	GBT_Rcvr_800-Rcvr_1_2
J1832-0836	0.3443089634533577	0.7005183697183489	1.0056467668476858	0.7826983584821389	0.7196463920332258	1.7193148624031498	0.766819802560871	0.7102042408322408	5.052939705001494	1.5231822846122272	1.0559216851993267
J1803+1358	0.9733703198982667	1.6202573368193705	4.543124565718131	4.056677323077509	3.5323259384968706	4.557980614949578	3.9128454365891985	3.5353617191785833	11.307779617004948	4.073122840278123	1.680178295113914
J0340+4130	0.8852805898053423	1.5764394525331549	3.0043173733246697	2.642429812399337	2.6319153090961893	3.475158818292643	1.988940124385873	1.9848396758175417	11.185847640010572	3.3321178442842556	2.0187533085079292
J1730-2304	0.5251051798678317	0.6956460447588507	-2	-2	-2	0.7388373732731682	0.5481363735512784	0.5991776239592702	3.52306379907513	1.1628681703815362	0.8272688838175729
J0023+0923	0.5840026669637286	1.7162836140528577	1.8266081056443848	1.4125593868291104	1.2567228413466145	2.1508777216518906	1.3406664250964038	1.2362968819273816	12.703777628164387	3.564218510754505	2.2836649420370816
J1012-4235	1.2061171774678312	0.8390639908781985	-2	-2	-2	6.508983305644065	1.4833437036520838	1.20191898614011	7.278074322763173	1.1461372429223509	1.619692458054499
J0613-0200	0.2355294026975348	0.28366290547949086	0.7241084041545897	0.5377656861492275	0.5620782218540201	1.0626230100695713	0.6565139895780107	0.6533696185890526	1.987089760506952	0.6167078582854686	0.3511548399572093
J1747-4036	30.220631518495683	2.3097315596925467	-2	-2	-2	121.02896794777878	99.36016869636077	103.61766715087178	5.868421838456959	2.737648711974038	8.121339332321746
J1012+5307	0.15752079602406743	0.4303207682716605	0.28362160076334436	0.25548749649294705	0.2599533015655802	0.5957624574452456	0.3542516657097668	0.33037181083136347	3.2025066571842156	0.8616007315709039	0.5857732889049373
J1125+7819	0.4301380137121407	1.232305438448861	0.3969281994074509	0.38542698924583274	0.42058499636816266	1.080519795012134	0.7957507541864902	0.7366225741546668	8.803278111149375	2.7016865671541113	1.5187861325109293
B1953+29	3.2055064299175076	2.6181484137256517	10.527573958612557	8.244713732403046	8.254638429181874	14.182301760407778	7.293430554370306	7.482657591474942	18.287403557066966	5.662341010186313	3.435258883683778
J1811-2405	4.141748921584723	0.8430223487780403	-2	-2	-2	17.39868499302723	5.38442288150843	5.751678132582239	5.987854212723321	1.6729047067252354	1.5609547191248452
J1751-2857	0.9865949254897413	1.5520284719214044	-2	-2	-2	4.7180258412710465	1.9560702961656704	1.8745241600846572	11.229892595962216	3.3696808514247216	2.353842178026722
