# GBT UWBR with no RFI - Ryan Lynch 6/2/23
#freq	Trx	G	eps
1.608789063	36.45151059	2.000749095	0.01
1.610253906	36.20584771	1.970183887	0.01
1.61171875	35.96018483	1.93961868	0.01
1.613183594	35.71452196	1.909053472	0.01
1.614648438	35.46885908	1.878488264	0.01
1.616113281	35.2231962	1.847923056	0.01
1.617578125	34.97753333	1.817357848	0.01
1.619042969	34.73187045	1.786792641	0.01
1.620507813	34.48620758	1.756227433	0.01
1.621972656	34.2405447	1.725662225	0.01
1.6234375	33.99488182	1.695097017	0.01
1.624902344	33.74921895	1.66453181	0.01
1.626367188	33.50355607	1.633966602	0.01
1.627832031	33.25789319	1.603401394	0.01
1.629296875	33.01223032	1.572836186	0.01
1.630761719	32.76656744	1.542270978	0.01
1.632226563	32.52090456	1.511705771	0.01
1.633691406	32.27524169	1.481140563	0.01
1.63515625	32.02957881	1.450575355	0.01
1.636621094	31.78391593	1.420010147	0.01
1.638085938	31.53825306	1.389444939	0.01
1.639550781	31.29259018	1.358879732	0.01
1.641015625	31.0469273	1.328314524	0.01
1.642480469	30.80126443	1.297749316	0.01
1.643945313	30.79401273	1.288902456	0.01
1.645410156	30.87546312	1.302520167	0.01
1.646875	30.95691352	1.316137878	0.01
1.648339844	31.03836391	1.32975559	0.01
1.649804688	31.11981431	1.343373301	0.01
1.651269531	31.2012647	1.356991012	0.01
1.652734375	31.2827151	1.370608723	0.01
1.654199219	31.36416549	1.384226435	0.01
1.655664063	31.44561589	1.397844146	0.01
1.657128906	31.52706628	1.411461857	0.01
1.65859375	31.60851668	1.425079569	0.01
1.660058594	31.68996707	1.43869728	0.01
1.661523438	31.77141746	1.452314991	0.01
1.662988281	31.85286786	1.465932702	0.01
1.664453125	31.93431825	1.479550414	0.01
1.665917969	32.01576865	1.493168125	0.01
1.667382813	32.09721904	1.506785836	0.01
1.668847656	32.17866944	1.520403548	0.01
1.6703125	32.26011983	1.534021259	0.01
1.671777344	32.20814622	1.545317116	0.01
1.673242188	32.16059758	1.555957491	0.01
1.674707031	32.12754722	1.565910973	0.01
1.676171875	32.05940311	1.575965589	0.01
1.677636719	32.00920854	1.586528553	0.01
1.679101563	31.93139184	1.595032222	0.01
1.680566406	31.90714577	1.603131779	0.01
1.68203125	31.88289969	1.611231337	0.01
1.683496094	32.09009071	1.617378387	0.01
1.684960938	31.72424855	1.621949204	0.01
1.686425781	31.53042324	1.630393588	0.01
1.687890625	31.3229349	1.637126215	0.01
1.689355469	31.22538202	1.646299552	0.01
1.690820313	31.14527613	1.656306142	0.01
1.692285156	31.08415148	1.668051079	0.01
1.69375	31.23165796	1.678675414	0.01
1.695214844	31.08797909	1.689933086	0.01
1.696679688	31.05200624	1.699028274	0.01
1.698144531	31.01383786	1.715654393	0.01
1.699609375	30.91427387	1.714915224	0.01
1.701074219	30.73916331	1.716370638	0.01
1.702539063	30.57188526	1.718166791	0.01
1.704003906	30.36690147	1.717741659	0.01
1.70546875	30.06637596	1.714135233	0.01
1.706933594	29.7621426	1.707395014	0.01
1.708398438	29.47716708	1.699516747	0.01
1.709863281	29.2486962	1.693794888	0.01
1.711328125	29.04556529	1.685871596	0.01
1.712792969	28.93822014	1.675781302	0.01
1.714257813	28.90160907	1.665135417	0.01
1.715722656	29.10445467	1.651204007	0.01
1.7171875	29.29825218	1.633888886	0.01
1.718652344	29.91761939	1.611458685	0.01
1.720117188	30.40583606	1.587167564	0.01
1.721582031	31.06529377	1.554432536	0.01
1.723046875	31.68786651	1.521829284	0.01
1.724511719	31.88060368	1.493228182	0.01
1.725976563	31.40612743	1.475337354	0.01
1.727441406	30.56751819	1.468911992	0.01
1.72890625	29.66594601	1.465426873	0.01
1.730371094	28.98825512	1.461001426	0.01
1.731835938	28.25189196	1.456870285	0.01
1.733300781	27.6681544	1.452862988	0.01
1.734765625	27.21568883	1.447555582	0.01
1.736230469	26.81943136	1.447399816	0.01
1.737695313	26.5297747	1.446007365	0.01
1.739160156	26.36831952	1.445435638	0.01
1.740625	26.29274249	1.44568931	0.01
1.742089844	26.16271959	1.446555385	0.01
1.743554688	26.04351071	1.448386762	0.01
1.745019531	25.98951134	1.452864679	0.01
1.746484375	25.96768567	1.454884438	0.01
1.747949219	25.93941936	1.461668264	0.01
1.749414063	25.95283237	1.466939246	0.01
1.750878906	25.99575157	1.4722027	0.01
1.75234375	26.04160744	1.478120248	0.01
1.753808594	26.07846292	1.482313866	0.01
1.755273438	26.12804787	1.48704703	0.01
1.756738281	26.17157167	1.491343959	0.01
1.758203125	26.15920066	1.494455196	0.01
1.759667969	26.19633121	1.498703329	0.01
1.761132813	26.2236879	1.502437926	0.01
1.762597656	26.26684261	1.505657705	0.01
1.7640625	26.30759044	1.508274543	0.01
1.765527344	26.36240305	1.510180764	0.01
1.766992188	26.34746837	1.511132564	0.01
1.768457031	26.30852813	1.512075204	0.01
1.769921875	26.22884269	1.51138816	0.01
1.771386719	26.11356573	1.509330531	0.01
1.772851563	26.01525815	1.508176329	0.01
1.774316406	25.92140788	1.507060946	0.01
1.77578125	25.81300595	1.505724112	0.01
1.777246094	25.74110736	1.505278864	0.01
1.778710938	25.67037548	1.506160192	0.01
1.780175781	25.68250071	1.505855059	0.01
1.781640625	25.56546606	1.512838672	0.01
1.783105469	25.54319979	1.518593614	0.01
1.784570313	25.52666821	1.524705376	0.01
1.786035156	25.53412443	1.532349345	0.01
1.7875	25.65635704	1.540141783	0.01
1.788964844	27.33168464	1.537173886	0.01
1.790429688	27.38720064	1.548431015	0.01
1.791894531	27.46495959	1.561081526	0.01
1.793359375	27.53167251	1.573149334	0.01
1.794824219	27.60930106	1.586999786	0.01
1.796289063	27.66276424	1.600579876	0.01
1.797753906	27.71870725	1.615524696	0.01
1.79921875	27.76222809	1.629841583	0.01
1.800683594	27.77753739	1.642948165	0.01
1.802148438	27.74993491	1.654800417	0.01
1.803613281	27.70374859	1.666134487	0.01
1.805078125	27.64019654	1.676241587	0.01
1.806542969	27.56539485	1.68558447	0.01
1.808007813	27.47561382	1.694351593	0.01
1.809472656	27.40709811	1.703148799	0.01
1.8109375	27.41042427	1.716835056	0.01
1.812402344	27.43603569	1.730786784	0.01
1.813867188	27.44681633	1.742690592	0.01
1.815332031	27.48189846	1.754128307	0.01
1.816796875	27.50894025	1.764009569	0.01
1.818261719	27.55340057	1.77291143	0.01
1.819726563	27.5417599	1.776464857	0.01
1.821191406	27.41317776	1.773450538	0.01
1.82265625	27.27241341	1.76925217	0.01
1.824121094	27.12888003	1.763294225	0.01
1.825585938	26.97114596	1.756741282	0.01
1.827050781	26.83646095	1.749570144	0.01
1.828515625	26.72600443	1.740825836	0.01
1.829980469	26.68701087	1.733879631	0.01
1.831445313	26.7024183	1.728853703	0.01
1.832910156	26.7640991	1.723297505	0.01
1.834375	27.1842487	1.716726209	0.01
1.835839844	26.89953486	1.709528152	0.01
1.837304688	27.00812877	1.703252037	0.01
1.838769531	27.11720671	1.695544335	0.01
1.840234375	27.14662319	1.683663487	0.01
1.841699219	27.14908383	1.669249587	0.01
1.843164063	27.150979	1.655167793	0.01
1.844628906	27.15961904	1.641155338	0.01
1.84609375	27.20234343	1.628683869	0.01
1.847558594	27.25059723	1.615859835	0.01
1.849023438	27.34936214	1.605089947	0.01
1.850488281	27.55621969	1.599216267	0.01
1.851953125	27.84698416	1.601785036	0.01
1.853417969	28.13774863	1.604353806	0.01
1.854882813	28.46104974	1.594111647	0.01
1.856347656	28.79242226	1.591474312	0.01
1.8578125	29.14367015	1.590397686	0.01
1.859277344	29.48385727	1.587087742	0.01
1.860742188	29.80622534	1.588056335	0.01
1.862207031	30.09514747	1.576448928	0.01
1.863671875	30.40549025	1.571744323	0.01
1.865136719	30.73363988	1.563811866	0.01
1.866601563	31.09807862	1.557654923	0.01
1.868066406	31.48879358	1.552573356	0.01
1.86953125	32.25826723	1.563065788	0.01
1.870996094	33.67787181	1.599942332	0.01
1.872460938	35.368247	1.647982699	0.01
1.873925781	37.10247095	1.696642827	0.01
1.875390625	38.8955504	1.745688269	0.01
1.876855469	40.86344668	1.797700008	0.01
1.878320313	42.9577312	1.850186751	0.01
1.879785156	42.70813518	1.84168005	0.01
1.88125	42.45853915	1.833173348	0.01
1.882714844	42.20894313	1.824666647	0.01
1.884179688	41.95934711	1.816159945	0.01
1.885644531	41.70975109	1.807653244	0.01
1.887109375	41.46015506	1.799146543	0.01
1.888574219	41.21055904	1.790639841	0.01
1.890039063	40.96096302	1.78213314	0.01
1.891503906	40.71136699	1.773626438	0.01
1.89296875	40.46177097	1.765119737	0.01
1.894433594	40.21217495	1.756613036	0.01
1.895898438	39.96257893	1.748106334	0.01
1.897363281	39.7129829	1.739599633	0.01
1.898828125	39.46338688	1.731092932	0.01
1.900292969	39.21379086	1.72258623	0.01
1.901757813	38.96419484	1.714079529	0.01
1.903222656	38.71459881	1.705572827	0.01
1.9046875	38.46500279	1.697066126	0.01
1.906152344	38.21540677	1.688559425	0.01
1.907617188	37.96581075	1.680052723	0.01
1.909082031	37.71621472	1.671546022	0.01
1.910546875	37.4666187	1.66303932	0.01
1.912011719	37.21702268	1.654532619	0.01
1.913476563	36.96742665	1.646025918	0.01
1.914941406	36.71783063	1.637519216	0.01
1.91640625	36.46823461	1.629012515	0.01
1.917871094	36.21863859	1.620505814	0.01
1.919335938	35.96904256	1.611999112	0.01
1.920800781	35.71944654	1.603492411	0.01
1.922265625	35.46985052	1.594985709	0.01
1.923730469	35.2202545	1.586479008	0.01
1.925195313	34.97065847	1.577972307	0.01
1.926660156	34.72106245	1.569465605	0.01
1.928125	34.47146643	1.560958904	0.01
1.929589844	34.2218704	1.552452202	0.01
1.931054688	33.97227438	1.543945501	0.01
1.932519531	33.72267836	1.5354388	0.01
1.933984375	33.47308234	1.526932098	0.01
1.935449219	33.22348631	1.518425397	0.01
1.936914063	32.97389029	1.509918696	0.01
1.938378906	32.72429427	1.501411994	0.01
1.93984375	32.47469825	1.492905293	0.01
1.941308594	32.22510222	1.484398591	0.01
1.942773438	31.9755062	1.47589189	0.01
1.944238281	31.72591018	1.467385189	0.01
1.945703125	31.47631416	1.458878487	0.01
1.947167969	31.22671813	1.450371786	0.01
1.948632813	30.97712211	1.441865084	0.01
1.950097656	30.72752609	1.433358383	0.01
1.9515625	30.47793006	1.424851682	0.01
1.953027344	30.22833404	1.41634498	0.01
1.954492188	29.97873802	1.407838279	0.01
1.955957031	29.729142	1.399331578	0.01
1.957421875	29.47954597	1.390824876	0.01
1.958886719	29.22994995	1.382318175	0.01
1.960351563	28.98035393	1.373811473	0.01
1.961816406	28.73075791	1.365304772	0.01
1.96328125	28.8532421	1.381605651	0.01
1.964746094	28.96873939	1.398293194	0.01
1.966210938	29.15551377	1.416303209	0.01
1.967675781	29.34241227	1.434577083	0.01
1.969140625	29.59095266	1.452358384	0.01
1.970605469	29.91306694	1.470449428	0.01
1.972070313	30.38154444	1.486811474	0.01
1.973535156	30.95930637	1.50279079	0.01
1.975	31.21007925	1.521985706	0.01
1.976464844	31.39723232	1.541483987	0.01
1.977929688	31.65305259	1.561220826	0.01
1.979394531	31.80159046	1.581863473	0.01
1.980859375	31.97681901	1.598658502	0.01
1.982324219	32.16443853	1.613970356	0.01
1.983789063	32.3102943	1.627971221	0.01
1.985253906	32.2406635	1.640316979	0.01
1.98671875	32.10292405	1.649941505	0.01
1.988183594	32.09383048	1.658275108	0.01
1.989648438	32.10208499	1.667014123	0.01
1.991113281	32.19038807	1.676960106	0.01
1.992578125	32.25439433	1.684158535	0.01
1.994042969	32.37549541	1.692561821	0.01
1.995507813	32.47237706	1.699866026	0.01
1.996972656	32.55176826	1.705707745	0.01
1.9984375	32.70622819	1.713715917	0.01
1.999902344	32.73058897	1.714736789	0.01
2.001367188	32.61401601	1.709160205	0.01
2.002832031	32.51909159	1.704419399	0.01
2.004296875	32.43364865	1.698479325	0.01
2.005761719	32.3776316	1.691569816	0.01
2.007226563	32.25590582	1.684258379	0.01
2.008691406	32.14523981	1.675840881	0.01
2.01015625	32.00774264	1.664296285	0.01
2.011621094	31.8556553	1.649666084	0.01
2.013085938	31.73287144	1.634985637	0.01
2.014550781	31.62568908	1.619558706	0.01
2.016015625	31.4926445	1.603017414	0.01
2.017480469	31.38366112	1.585696222	0.01
2.018945313	31.28428132	1.568742585	0.01
2.020410156	31.27128059	1.555495361	0.01
2.021875	31.4307456	1.543112409	0.01
2.023339844	31.451154	1.534115053	0.01
2.024804688	31.53474066	1.525753856	0.01
2.026269531	31.63054801	1.515884017	0.01
2.027734375	31.80998568	1.507814602	0.01
2.029199219	32.01345167	1.499075295	0.01
2.030664063	32.05712457	1.486590538	0.01
2.032128906	31.869573	1.472745901	0.01
2.03359375	31.74781688	1.460845722	0.01
2.035058594	31.58256579	1.450279006	0.01
2.036523438	31.4376057	1.443275135	0.01
2.037988281	31.39100397	1.437989157	0.01
2.039453125	31.42599956	1.434839019	0.01
2.040917969	31.50691856	1.434507815	0.01
2.042382813	31.52034229	1.435177253	0.01
2.043847656	31.32200389	1.436002553	0.01
2.0453125	31.02836074	1.439639229	0.01
2.046777344	30.77156909	1.445601544	0.01
2.048242188	30.58388589	1.451595158	0.01
2.049707031	30.4814328	1.458274203	0.01
2.051171875	30.3472687	1.46876391	0.01
2.052636719	30.28698505	1.480512021	0.01
2.054101563	30.23453063	1.49079805	0.01
2.055566406	30.2324014	1.501940573	0.01
2.05703125	30.22548653	1.510962686	0.01
2.058496094	30.22944455	1.518515654	0.01
2.059960938	30.32337451	1.52919958	0.01
2.061425781	30.50501854	1.540339932	0.01
2.062890625	30.70066425	1.550366144	0.01
2.064355469	30.83114627	1.556989617	0.01
2.065820313	30.99822398	1.562874671	0.01
2.067285156	31.17512442	1.566250274	0.01
2.06875	31.33728598	1.566814284	0.01
2.070214844	31.37618207	1.563139906	0.01
2.071679688	31.26028173	1.556069584	0.01
2.073144531	31.2223547	1.547413448	0.01
2.074609375	31.15452465	1.537068255	0.01
2.076074219	31.05625887	1.524534947	0.01
2.077539063	30.92702281	1.510761472	0.01
2.079003906	30.78788829	1.497173695	0.01
2.08046875	30.62193433	1.482846268	0.01
2.081933594	30.52205898	1.47075755	0.01
2.083398438	30.38908098	1.457894836	0.01
2.084863281	30.30241137	1.447473217	0.01
2.086328125	30.1357199	1.436924782	0.01
2.087792969	29.99483342	1.426242052	0.01
2.089257813	29.82634603	1.416312528	0.01
2.090722656	29.79324827	1.408254779	0.01
2.0921875	29.67107037	1.402318879	0.01
2.093652344	29.61220397	1.397849828	0.01
2.095117188	29.56199823	1.394252176	0.01
2.096582031	29.59555535	1.393346545	0.01
2.098046875	29.61226912	1.392821004	0.01
2.099511719	29.60627345	1.393955297	0.01
2.100976563	29.60045903	1.395818808	0.01
2.102441406	29.614555	1.397432855	0.01
2.10390625	29.67519385	1.400209766	0.01
2.105371094	29.88377122	1.396374399	0.01
2.106835938	29.97882366	1.403232562	0.01
2.108300781	29.81533967	1.416368614	0.01
2.109765625	29.69863471	1.419965791	0.01
2.111230469	29.64325725	1.420769896	0.01
2.112695313	29.47083865	1.422103195	0.01
2.114160156	29.32432052	1.420549274	0.01
2.115625	29.235204	1.418009909	0.01
2.117089844	28.98845243	1.416390877	0.01
2.118554688	28.78955955	1.413443063	0.01
2.120019531	28.76293067	1.416360557	0.01
2.121484375	29.00593436	1.427751913	0.01
2.122949219	29.21374145	1.437969959	0.01
2.124414063	29.40266095	1.447540494	0.01
2.125878906	29.60046422	1.457445568	0.01
2.12734375	29.74109753	1.465522679	0.01
2.128808594	29.8582626	1.472519429	0.01
2.130273438	29.88228201	1.476572963	0.01
2.131738281	29.80269744	1.475423577	0.01
2.133203125	29.7082224	1.474523005	0.01
2.134667969	29.63592667	1.47440659	0.01
2.136132813	29.5214288	1.472737567	0.01
2.137597656	29.39994213	1.471457956	0.01
2.1390625	29.28203576	1.471619478	0.01
2.140527344	29.15558496	1.47004432	0.01
2.141992188	29.05556927	1.46850211	0.01
2.143457031	28.91768938	1.467615036	0.01
2.144921875	28.7996677	1.467323817	0.01
2.146386719	28.67026785	1.466487378	0.01
2.147851563	28.54505237	1.466418395	0.01
2.149316406	28.48830315	1.470160206	0.01
2.15078125	28.52289281	1.47835569	0.01
2.152246094	28.63538931	1.489686577	0.01
2.153710938	28.72152526	1.500481601	0.01
2.155175781	28.7958369	1.511642205	0.01
2.156640625	28.88970205	1.522188319	0.01
2.158105469	28.98903415	1.533140053	0.01
2.159570313	29.01931373	1.539851866	0.01
2.161035156	28.95996953	1.542751742	0.01
2.1625	28.95933081	1.543302838	0.01
2.163964844	28.71984625	1.543700568	0.01
2.165429688	28.58638863	1.544568782	0.01
2.166894531	28.46603074	1.54463284	0.01
2.168359375	28.30694788	1.543578651	0.01
2.169824219	28.0872559	1.539594773	0.01
2.171289063	27.74525294	1.527818959	0.01
2.172753906	27.35627074	1.514428209	0.01
2.17421875	26.96259734	1.501560318	0.01
2.175683594	26.58125451	1.488815394	0.01
2.177148438	26.17975545	1.474855797	0.01
2.178613281	25.77524971	1.460139292	0.01
2.180078125	25.3750638	1.442066396	0.01
2.181542969	24.9748779	1.423993501	0.01
2.183007813	24.57469199	1.405920605	0.01
2.184472656	24.17450609	1.38784771	0.01
2.1859375	23.77432018	1.369774815	0.01
2.187402344	23.37413427	1.351701919	0.01
2.188867188	22.97394837	1.333629024	0.01
2.190332031	22.57376246	1.315556129	0.01
2.191796875	22.17357656	1.297483233	0.01
2.193261719	21.77339065	1.279410338	0.01
2.194726563	21.19628437	1.243738962	0.01
2.196191406	20.40165357	1.207205132	0.01
2.19765625	19.60702277	1.170671303	0.01
2.199121094	19.29380871	1.152633662	0.01
2.200585938	18.98059464	1.13459602	0.01
2.202050781	18.66738057	1.116558379	0.01
2.203515625	18.35416651	1.098520737	0.01
2.204980469	18.04095244	1.080483096	0.01
2.206445313	17.85784256	1.067415365	0.01
2.207910156	17.67823422	1.05513329	0.01
2.209375	17.55996843	1.043866657	0.01
2.210839844	17.48662547	1.039031409	0.01
2.212304688	17.50004355	1.036776294	0.01
2.213769531	17.53508535	1.034399464	0.01
2.215234375	17.54665101	1.031108643	0.01
2.216699219	17.56012837	1.028154622	0.01
2.218164063	17.5887446	1.026172419	0.01
2.219628906	17.62577621	1.025239964	0.01
2.22109375	18.20476949	1.032244974	0.01
2.222558594	17.71698895	1.024229226	0.01
2.224023438	17.7874941	1.024247684	0.01
2.225488281	17.85230089	1.024215399	0.01
2.226953125	17.94225701	1.02487422	0.01
2.228417969	18.00996523	1.025032067	0.01
2.229882813	18.09221236	1.026342965	0.01
2.231347656	18.29874456	1.026698367	0.01
2.2328125	18.50527677	1.027053769	0.01
2.234277344	18.52062382	1.035747171	0.01
2.235742188	18.65409184	1.03906725	0.01
2.237207031	18.82370555	1.042670745	0.01
2.238671875	19.01355503	1.047219348	0.01
2.240136719	19.88706707	1.085109931	0.01
2.241601563	20.76057912	1.123000514	0.01
2.243066406	21.63409117	1.160891097	0.01
2.24453125	22.50760321	1.19878168	0.01
2.245996094	23.38111526	1.236672263	0.01
2.247460938	24.2546273	1.274562846	0.01
2.248925781	25.20755829	1.310161407	0.01
2.250390625	26.05900367	1.344189459	0.01
2.251855469	26.84119297	1.373114013	0.01
2.253320313	27.59370302	1.403762815	0.01
2.254785156	28.28815094	1.433562706	0.01
2.25625	28.99062075	1.462019906	0.01
2.257714844	29.66816565	1.488788819	0.01
2.259179688	30.25176594	1.516000335	0.01
2.260644531	30.62693867	1.530385672	0.01
2.262109375	30.87902444	1.537263275	0.01
2.263574219	30.99383678	1.546322727	0.01
2.265039063	31.04278518	1.553283688	0.01
2.266503906	31.10250343	1.559473383	0.01
2.26796875	31.14217941	1.56480774	0.01
2.269433594	31.20101912	1.573225424	0.01
2.270898438	31.32060644	1.584897762	0.01
2.272363281	31.47247882	1.59976236	0.01
2.273828125	31.58768566	1.614469704	0.01
2.275292969	31.69235684	1.628350986	0.01
2.276757813	31.82150812	1.642384603	0.01
2.278222656	31.81145164	1.640276125	0.01
2.2796875	31.80139517	1.638167646	0.01
2.281152344	31.79133869	1.636059167	0.01
2.282617188	31.78128222	1.633950689	0.01
2.284082031	31.77122574	1.63184221	0.01
2.285546875	31.76116926	1.629733732	0.01
2.287011719	31.75111279	1.627625253	0.01
2.288476563	31.74105631	1.625516774	0.01
2.289941406	31.73099984	1.623408296	0.01
2.29140625	31.72094336	1.621299817	0.01
2.292871094	31.71088688	1.619191339	0.01
2.294335938	31.70083041	1.61708286	0.01
2.295800781	31.69077393	1.614974381	0.01
2.297265625	31.68071746	1.612865903	0.01
2.298730469	31.67066098	1.610757424	0.01
2.300195313	31.66060451	1.608648945	0.01
2.301660156	31.65054803	1.606540467	0.01
2.303125	31.64049155	1.604431988	0.01
2.304589844	31.63043508	1.60232351	0.01
2.306054688	31.6203786	1.600215031	0.01
2.307519531	31.61032213	1.598106552	0.01
2.308984375	31.60026565	1.595998074	0.01
2.310449219	31.59020917	1.593889595	0.01
2.311914063	31.5801527	1.591781117	0.01
2.313378906	31.57009622	1.589672638	0.01
2.31484375	31.56003975	1.587564159	0.01
2.316308594	31.54998327	1.585455681	0.01
2.317773438	31.53992679	1.583347202	0.01
2.319238281	31.52987032	1.581238724	0.01
2.320703125	31.51981384	1.579130245	0.01
2.322167969	31.50975737	1.577021766	0.01
2.323632813	31.49970089	1.574913288	0.01
2.325097656	31.48964441	1.572804809	0.01
2.3265625	31.47958794	1.570696331	0.01
2.328027344	31.46953146	1.568587852	0.01
2.329492188	31.45947499	1.566479373	0.01
2.330957031	31.44941851	1.564370895	0.01
2.332421875	31.43936203	1.562262416	0.01
2.333886719	31.42930556	1.560153938	0.01
2.335351563	31.41924908	1.558045459	0.01
2.336816406	31.40919261	1.55593698	0.01
2.33828125	31.39913613	1.553828502	0.01
2.339746094	31.38907966	1.551720023	0.01
2.341210938	31.37902318	1.549611544	0.01
2.342675781	31.3689667	1.547503066	0.01
2.344140625	31.35891023	1.545394587	0.01
2.345605469	31.34885375	1.543286109	0.01
2.347070313	31.33879728	1.54117763	0.01
2.348535156	31.3287408	1.539069151	0.01
2.35	31.31868432	1.536960673	0.01
2.351464844	31.30862785	1.534852194	0.01
2.352929688	31.29857137	1.532743716	0.01
2.354394531	31.2885149	1.530635237	0.01
2.355859375	31.27845842	1.528526758	0.01
2.357324219	31.26840194	1.52641828	0.01
2.358789063	31.25834547	1.524309801	0.01
2.360253906	31.24828899	1.522201323	0.01
2.36171875	31.23823252	1.520092844	0.01
2.363183594	31.22817604	1.517984365	0.01
2.364648438	31.21811956	1.515875887	0.01
2.366113281	31.20806309	1.513767408	0.01
2.367578125	31.19800661	1.51165893	0.01
2.369042969	31.18795014	1.509550451	0.01
2.370507813	31.17789366	1.507441972	0.01
2.371972656	31.16783718	1.505333494	0.01
2.3734375	31.15778071	1.503225015	0.01
2.374902344	31.14772423	1.501116537	0.01
2.376367188	31.13766776	1.499008058	0.01
2.377832031	31.12761128	1.496899579	0.01
2.379296875	31.11755481	1.494791101	0.01
2.380761719	31.10749833	1.492682622	0.01
2.382226563	31.09744185	1.490574143	0.01
2.383691406	31.08738538	1.488465665	0.01
2.38515625	31.0773289	1.486357186	0.01
2.386621094	31.06727243	1.484248708	0.01
2.388085938	31.05721595	1.482140229	0.01
2.389550781	31.04715947	1.48003175	0.01
2.391015625	31.037103	1.477923272	0.01
2.392480469	31.02704652	1.475814793	0.01
2.393945313	31.01699005	1.473706315	0.01
2.395410156	31.00693357	1.471597836	0.01
2.396875	30.99687709	1.469489357	0.01
2.398339844	30.98682062	1.467380879	0.01
2.399804688	30.97676414	1.4652724	0.01
2.401269531	30.96670767	1.463163922	0.01
2.402734375	30.95665119	1.461055443	0.01
2.404199219	30.94659471	1.458946964	0.01
2.405664063	30.93653824	1.456838486	0.01
2.407128906	30.92648176	1.454730007	0.01
2.40859375	30.91642529	1.452621529	0.01
2.410058594	30.90636881	1.45051305	0.01
2.411523438	30.89631234	1.448404571	0.01
2.412988281	30.88625586	1.446296093	0.01
2.414453125	30.87619938	1.444187614	0.01
2.415917969	30.86614291	1.442079136	0.01
2.417382813	30.85608643	1.439970657	0.01
2.418847656	30.84602996	1.437862178	0.01
2.4203125	30.83597348	1.4357537	0.01
2.421777344	30.825917	1.433645221	0.01
2.423242188	30.81586053	1.431536742	0.01
2.424707031	30.80580405	1.429428264	0.01
2.426171875	30.79574758	1.427319785	0.01
2.427636719	30.7856911	1.425211307	0.01
2.429101563	30.77563462	1.423102828	0.01
2.430566406	30.76557815	1.420994349	0.01
2.43203125	30.75552167	1.418885871	0.01
2.433496094	30.7454652	1.416777392	0.01
2.434960938	30.73540872	1.414668914	0.01
2.436425781	30.72535224	1.412560435	0.01
2.437890625	30.71529577	1.410451956	0.01
2.439355469	30.70523929	1.408343478	0.01
2.440820313	30.69518282	1.406234999	0.01
2.442285156	30.68512634	1.404126521	0.01
2.44375	30.67506986	1.402018042	0.01
2.445214844	30.66501339	1.399909563	0.01
2.446679688	30.65495691	1.397801085	0.01
2.448144531	30.64490044	1.395692606	0.01
2.449609375	30.63484396	1.393584128	0.01
2.451074219	30.62478749	1.391475649	0.01
2.452539063	30.61473101	1.38936717	0.01
2.454003906	30.60467453	1.387258692	0.01
2.45546875	30.59461806	1.385150213	0.01
2.456933594	30.58456158	1.383041735	0.01
2.458398438	30.57450511	1.380933256	0.01
2.459863281	30.56444863	1.378824777	0.01
2.461328125	30.55439215	1.376716299	0.01
2.462792969	30.54433568	1.37460782	0.01
2.464257813	30.5342792	1.372499341	0.01
2.465722656	30.52422273	1.370390863	0.01
2.4671875	30.51416625	1.368282384	0.01
2.468652344	30.50410977	1.366173906	0.01
2.470117188	30.4940533	1.364065427	0.01
2.471582031	30.48399682	1.361956948	0.01
2.473046875	30.47394035	1.35984847	0.01
2.474511719	30.46388387	1.357739991	0.01
2.475976563	30.45382739	1.355631513	0.01
2.477441406	30.44377092	1.353523034	0.01
2.47890625	30.43371444	1.351414555	0.01
2.480371094	30.42365797	1.349306077	0.01
2.481835938	30.41360149	1.347197598	0.01
2.483300781	30.40354502	1.34508912	0.01
2.484765625	30.39348854	1.342980641	0.01
2.486230469	30.38343206	1.340872162	0.01
2.487695313	30.37337559	1.338763684	0.01
2.489160156	30.36331911	1.336655205	0.01
2.490625	30.35326264	1.334546727	0.01
2.492089844	30.34320616	1.332438248	0.01
2.493554688	30.33314968	1.330329769	0.01
2.495019531	30.32309321	1.328221291	0.01
2.496484375	30.31303673	1.326112812	0.01
2.497949219	30.30298026	1.324004334	0.01
2.499414063	30.29292378	1.321895855	0.01
2.500878906	30.2828673	1.319787376	0.01
2.50234375	30.27281083	1.317678898	0.01
2.503808594	30.26275435	1.315570419	0.01
2.505273438	30.25269788	1.31346194	0.01
2.506738281	30.2426414	1.311353462	0.01
2.508203125	30.23258492	1.309244983	0.01
2.509667969	30.22252845	1.307136505	0.01
2.511132813	30.21247197	1.305028026	0.01
2.512597656	30.2024155	1.302919547	0.01
2.5140625	30.19235902	1.300811069	0.01
2.515527344	30.18230254	1.29870259	0.01
2.516992188	30.17224607	1.296594112	0.01
2.518457031	30.16218959	1.294485633	0.01
2.519921875	30.15213312	1.292377154	0.01
2.521386719	30.14207664	1.290268676	0.01
2.522851563	30.13202017	1.288160197	0.01
2.524316406	30.12196369	1.286051719	0.01
2.52578125	30.11190721	1.28394324	0.01
2.527246094	30.10185074	1.281834761	0.01
2.528710938	30.09179426	1.279726283	0.01
2.530175781	30.08173779	1.277617804	0.01
2.531640625	30.27638882	1.290720134	0.01
2.533105469	30.4768358	1.304321158	0.01
2.534570313	30.68404469	1.317667588	0.01
2.536035156	30.91212945	1.329169897	0.01
2.5375	31.17567022	1.339867878	0.01
